Date;Time;Chamber;Treatment;sampling time;chamber volume;chamber area;Soil C T;Air C T;K T;Pressure (mb);Pressure (atm);Date analyses;N2O (ppb);CH4 (ppm);CO2 (ppm)
05/03/2014;09:00;12;2/3 palha;30;79,8;4,761904762;15;19;288;965;0,952455;06/03/2014;195.309;1.913;869.549
05/03/2014;09:00;13;2/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;275.307;1.983;1.333.576
05/03/2014;09:00;13;2/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;115.728;1.924;358.000
05/03/2014;09:00;13;2/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;;;
05/03/2014;09:00;14;2/3 palha;0;91,8;4,761904762;15;19;288;965;0,952455;06/03/2014;376.391;1.907;1.794.896
05/03/2014;09:00;14;2/3 palha;15;91,8;4,761904762;15;19;288;965;0,952455;06/03/2014;117.027;2.056;395.331
05/03/2014;09:00;14;2/3 palha;30;91,8;4,761904762;15;19;288;965;0,952455;06/03/2014;142.403;1.975;890.437
05/03/2014;09:00;15;2/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;173.573;1.890;1.459.099
05/03/2014;09:00;15;2/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;115.083;2.068;402.943
05/03/2014;09:00;15;2/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455;06/03/2014;149.177;2.091;869.560
05/03/2014;09:00;16;Palha total;0;79,9;4,761904762;15;19;288;965;0,952455;06/03/2014;177.589;2.002;1.216.681
05/03/2014;09:00;16;Palha total;15;79,9;4,761904762;15;19;288;965;0,952455;06/03/2014;129.217;1.924;399.394
05/03/2014;09:00;16;Palha total;30;79,9;4,761904762;15;19;288;965;0,952455;06/03/2014;160.442;2.080;798.847
05/03/2014;09:00;17;Palha total;0;79,0;4,761904762;15;19;288;965;0,952455;06/03/2014;182.078;2.087;1.092.088
05/03/2014;09:00;17;Palha total;15;79,0;4,761904762;15;19;288;965;0,952455;06/03/2014;113.739;2.003;374.768
05/03/2014;09:00;17;Palha total;30;79,0;4,761904762;15;19;288;965;0,952455;06/03/2014;140.303;1.903;902.822
05/03/2014;09:00;18;Palha total;0;84,2;4,761904762;15;19;288;965;0,952455;06/03/2014;152.856;2.115;1.346.974
05/03/2014;09:00;18;Palha total;15;84,2;4,761904762;15;19;288;965;0,952455;06/03/2014;120.910;1.979;365.117
05/03/2014;09:00;18;Palha total;30;84,2;4,761904762;15;19;288;965;0,952455;06/03/2014;208.145;2.078;890.613
05/03/2014;09:00;19;Palha total;0;84,8;4,761904762;15;19;288;965;0,952455;06/03/2014;251.950;1.933;1.176.568
05/03/2014;09:00;19;Palha total;15;84,8;4,761904762;15;19;288;965;0,952455;06/03/2014;130.082;2.074;408.460
05/03/2014;09:00;19;Palha total;30;84,8;4,761904762;15;19;288;965;0,952455;06/03/2014;218.321;1.973;1.061.018
05/03/2014;09:00;20;Palha total;0;83,4;4,761904762;15;19;288;965;0,952455;06/03/2014;324.920;1.908;1.804.323
05/03/2014;09:00;20;Palha total;15;83,4;4,761904762;15;19;288;965;0,952455;06/03/2014;132.515;1.984;376.074
05/03/2014;09:00;20;Palha total;30;83,4;4,761904762;15;19;288;965;0,952455;06/03/2014;136.621;1.944;717.292
28/03/2014;09:00;1;Sem palha;15;83,6;4,761904762;15;19;288;965;0,952455;29/03/2014;;;
28/03/2014;09:00;1;Sem palha;30;83,6;4,761904762;15;19;288;965;0,952455;29/03/2014;155.153;2.028;896.381
28/03/2014;09:00;2;Sem palha;0;86,2;4,761904762;15;19;288;965;0,952455;29/03/2014;;;
28/03/2014;09:00;2;Sem palha;15;86,2;4,761904762;15;19;288;965;0,952455;29/03/2014;120.246;2.105;447.601
28/03/2014;09:00;2;Sem palha;30;86,2;4,761904762;15;19;288;965;0,952455;29/03/2014;;;
28/03/2014;09:00;3;Sem palha;0;85,8;4,761904762;15;19;288;965;0,952455;29/03/2014;142.627;2.159;866.569
28/03/2014;09:00;3;Sem palha;15;85,8;4,761904762;15;19;288;965;0,952455;29/03/2014;118.035;2.070;384.069
28/03/2014;09:00;3;Sem palha;30;85,8;4,761904762;15;19;288;965;0,952455;29/03/2014;141.704;1.969;744.709
28/03/2014;09:00;4;Sem palha;0;88,3;4,761904762;15;19;288;965;0,952455;29/03/2014;162.356;2.147;1.297.405
28/03/2014;09:00;4;Sem palha;15;88,3;4,761904762;15;19;288;965;0,952455;29/03/2014;129.599;2.087;524.923
28/03/2014;09:00;4;Sem palha;30;88,3;4,761904762;15;19;288;965;0,952455;29/03/2014;235.202;2.028;983.825
28/03/2014;09:00;5;Sem palha;0;84,0;4,761904762;15;19;288;965;0,952455;29/03/2014;328.830;2.003;1.334.763
28/03/2014;09:00;5;Sem palha;15;84,0;4,761904762;15;19;288;965;0,952455;29/03/2014;127.844;2.101;485.640
28/03/2014;09:00;5;Sem palha;30;84,0;4,761904762;15;19;288;965;0,952455;29/03/2014;149.387;2.296;1.038.422
28/03/2014;09:00;6;1/3 palha;0;89,9;4,761904762;15;19;288;965;0,952455;29/03/2014;182.549;2.138;1.546.194
28/03/2014;09:00;6;1/3 palha;15;89,9;4,761904762;15;19;288;965;0,952455;29/03/2014;116.820;2.097;486.590
28/03/2014;09:00;6;1/3 palha;30;89,9;4,761904762;15;19;288;965;0,952455;29/03/2014;142.745;2.205;837.202
28/03/2014;09:00;7;1/3 palha;0;85,9;4,761904762;15;19;288;965;0,952455;29/03/2014;145.733;2.081;1.116.638
28/03/2014;09:00;7;1/3 palha;15;85,9;4,761904762;15;19;288;965;0,952455;29/03/2014;112.042;1.995;515.274
28/03/2014;09:00;7;1/3 palha;30;85,9;4,761904762;15;19;288;965;0,952455;29/03/2014;222.023;2.117;977.628
28/03/2014;09:00;8;1/3 palha;0;88,6;4,761904762;15;19;288;965;0,952455;29/03/2014;326.511;2.019;1.396.586
28/03/2014;09:00;8;1/3 palha;15;88,6;4,761904762;15;19;288;965;0,952455;29/03/2014;108.366;2.105;461.534
28/03/2014;09:00;8;1/3 palha;30;88,6;4,761904762;15;19;288;965;0,952455;29/03/2014;128.304;2.072;805.693
28/03/2014;09:00;9;1/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;128.535;2.115;1.141.760
28/03/2014;09:00;9;1/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;120.423;2.236;530.016
28/03/2014;09:00;9;1/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;125.326;2.032;1.099.974
28/03/2014;09:00;10;1/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;146.545;2.026;1.549.944
28/03/2014;09:00;10;1/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;111.258;3.812;471.964
28/03/2014;09:00;10;1/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;180.667;3.985;940.071
28/03/2014;09:00;11;2/3 palha;0;83,4;4,761904762;15;19;288;965;0,952455;29/03/2014;238.628;3.390;1.352.883
28/03/2014;09:00;11;2/3 palha;15;83,4;4,761904762;15;19;288;965;0,952455;29/03/2014;104.770;1.902;515.794
28/03/2014;09:00;11;2/3 palha;30;83,4;4,761904762;15;19;288;965;0,952455;29/03/2014;136.566;2.028;992.772
28/03/2014;09:00;12;2/3 palha;0;79,8;4,761904762;15;19;288;965;0,952455;29/03/2014;168.692;2.110;1.433.890
28/03/2014;09:00;12;2/3 palha;15;79,8;4,761904762;15;19;288;965;0,952455;29/03/2014;110.891;2.076;425.887
28/03/2014;09:00;12;2/3 palha;30;79,8;4,761904762;15;19;288;965;0,952455;29/03/2014;123.195;2.232;809.799
28/03/2014;09:00;13;2/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;142.662;2.170;1.291.088
28/03/2014;09:00;13;2/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;115.607;2.175;463.281
28/03/2014;09:00;13;2/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;167.958;2.247;834.548
28/03/2014;09:00;14;2/3 palha;0;91,8;4,761904762;15;19;288;965;0,952455;29/03/2014;227.483;2.101;1.348.356
28/03/2014;09:00;14;2/3 palha;15;91,8;4,761904762;15;19;288;965;0,952455;29/03/2014;115.772;2.036;446.105
28/03/2014;09:00;14;2/3 palha;30;91,8;4,761904762;15;19;288;965;0,952455;29/03/2014;164.204;2.068;981.324
28/03/2014;09:00;15;2/3 palha;0;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;211.950;2.036;1.487.171
28/03/2014;09:00;15;2/3 palha;15;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;106.642;2.039;412.243
28/03/2014;09:00;15;2/3 palha;30;84,1;4,761904762;15;19;288;965;0,952455;29/03/2014;140.262;2.164;733.302
28/03/2014;09:00;16;Palha total;0;79,9;4,761904762;15;19;288;965;0,952455;29/03/2014;;;
28/03/2014;09:00;16;Palha total;15;79,9;4,761904762;15;19;288;965;0,952455;29/03/2014;190.858;2.049;698.962
28/03/2014;09:00;16;Palha total;30;79,9;4,761904762;15;19;288;965;0,952455;29/03/2014;;;
28/03/2014;09:00;17;Palha total;0;79,0;4,761904762;15;19;288;965;0,952455;29/03/2014;253.764;2.109;933.012
28/03/2014;09:00;17;Palha total;15;79,0;4,761904762;15;19;288;965;0,952455;29/03/2014;108.330;2.008;516.530
28/03/2014;09:00;17;Palha total;30;79,0;4,761904762;15;19;288;965;0,952455;29/03/2014;152.671;2.197;934.908
28/03/2014;09:00;18;Palha total;0;84,2;4,761904762;15;19;288;965;0,952455;29/03/2014;176.833;2.013;1.240.406
28/03/2014;09:00;18;Palha total;15;84,2;4,761904762;15;19;288;965;0,952455;29/03/2014;101.091;2.109;383.335
28/03/2014;09:00;18;Palha total;30;84,2;4,761904762;15;19;288;965;0,952455;29/03/2014;174.992;2.105;827.550
28/03/2014;09:00;19;Palha total;0;84,8;4,761904762;15;19;288;965;0,952455;29/03/2014;291.833;1.933;1.478.396
28/03/2014;09:00;19;Palha total;15;84,8;4,761904762;15;19;288;965;0,952455;29/03/2014;113.184;2.064;427.791
28/03/2014;09:00;19;Palha total;30;84,8;4,761904762;15;19;288;965;0,952455;29/03/2014;119.840;2.096;697.338
28/03/2014;09:00;20;Palha total;0;83,4;4,761904762;15;19;288;965;0,952455;29/03/2014;156.670;2.100;1.243.269
28/03/2014;09:00;20;Palha total;15;83,4;4,761904762;15;19;288;965;0,952455;29/03/2014;120.243;1.986;432.076
28/03/2014;09:00;20;Palha total;30;83,4;4,761904762;15;19;288;965;0,952455;29/03/2014;142.483;2.116;808.147
15/04/2014;09:00;1;Sem palha;15;83,6;4,761904762;14;17;290;964;0,951468;16/04/2014;97.930;1.963;399.326
15/04/2014;09:00;1;Sem palha;30;83,6;4,761904762;14;17;290;964;0,951468;16/04/2014;116.363;2.028;1.025.472
15/04/2014;09:00;2;Sem palha;0;86,2;4,761904762;14;17;290;964;0,951468;16/04/2014;128.687;1.913;1.545.900
15/04/2014;09:00;2;Sem palha;15;86,2;4,761904762;14;17;290;964;0,951468;16/04/2014;106.277;2.070;489.590
15/04/2014;09:00;2;Sem palha;30;86,2;4,761904762;14;17;290;964;0,951468;16/04/2014;130.027;2.023;1.073.248
15/04/2014;09:00;3;Sem palha;0;85,8;4,761904762;14;17;290;964;0,951468;16/04/2014;162.090;2.011;1.519.139
15/04/2014;09:00;3;Sem palha;15;85,8;4,761904762;14;17;290;964;0,951468;16/04/2014;100.595;2.076;495.763
15/04/2014;09:00;3;Sem palha;30;85,8;4,761904762;14;17;290;964;0,951468;16/04/2014;136.260;2.014;1.284.108
15/04/2014;09:00;4;Sem palha;0;88,3;4,761904762;14;17;290;964;0,951468;16/04/2014;187.550;1.954;2.571.899
15/04/2014;09:00;4;Sem palha;15;88,3;4,761904762;14;17;290;964;0,951468;16/04/2014;126.154;1.984;454.418
15/04/2014;09:00;4;Sem palha;30;88,3;4,761904762;14;17;290;964;0,951468;16/04/2014;209.363;2.055;1.062.954
15/04/2014;09:00;5;Sem palha;0;84,0;4,761904762;14;17;290;964;0,951468;16/04/2014;317.816;1.967;1.698.379
15/04/2014;09:00;5;Sem palha;15;84,0;4,761904762;14;17;290;964;0,951468;16/04/2014;132.997;2.157;456.361
15/04/2014;09:00;5;Sem palha;30;84,0;4,761904762;14;17;290;964;0,951468;16/04/2014;156.665;2.104;1.068.352
15/04/2014;09:00;6;1/3 palha;0;89,9;4,761904762;14;17;290;964;0,951468;16/04/2014;195.458;2.080;1.748.436
15/04/2014;09:00;6;1/3 palha;15;89,9;4,761904762;14;17;290;964;0,951468;16/04/2014;107.539;2.052;426.086
15/04/2014;09:00;6;1/3 palha;30;89,9;4,761904762;14;17;290;964;0,951468;16/04/2014;140.031;2.007;1.068.258
15/04/2014;09:00;7;1/3 palha;0;85,9;4,761904762;14;17;290;964;0,951468;16/04/2014;159.086;1.930;1.521.654
15/04/2014;09:00;7;1/3 palha;15;85,9;4,761904762;14;17;290;964;0,951468;16/04/2014;108.561;2.018;489.830
15/04/2014;09:00;7;1/3 palha;30;85,9;4,761904762;14;17;290;964;0,951468;16/04/2014;177.551;2.098;887.114
15/04/2014;09:00;8;1/3 palha;0;88,6;4,761904762;14;17;290;964;0,951468;16/04/2014;288.191;1.987;1.459.814
15/04/2014;09:00;8;1/3 palha;15;88,6;4,761904762;14;17;290;964;0,951468;16/04/2014;109.265;2.136;449.141
15/04/2014;09:00;8;1/3 palha;30;88,6;4,761904762;14;17;290;964;0,951468;16/04/2014;115.293;2.068;1.199.263
15/04/2014;09:00;9;1/3 palha;0;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;154.219;1.978;2.143.995
15/04/2014;09:00;9;1/3 palha;15;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;111.771;1.983;409.935
15/04/2014;09:00;9;1/3 palha;30;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;137.008;2.008;1.034.771
15/04/2014;09:00;10;1/3 palha;0;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;166.051;1.954;1.710.847
15/04/2014;09:00;10;1/3 palha;15;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;120.099;2.215;403.902
15/04/2014;09:00;10;1/3 palha;30;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;150.895;1.953;652.530
15/04/2014;09:00;11;2/3 palha;0;83,4;4,761904762;14;17;290;964;0,951468;16/04/2014;225.933;2.031;1.002.041
15/04/2014;09:00;11;2/3 palha;15;83,4;4,761904762;14;17;290;964;0,951468;16/04/2014;110.991;1.988;419.458
15/04/2014;09:00;11;2/3 palha;30;83,4;4,761904762;14;17;290;964;0,951468;16/04/2014;122.384;2.026;905.149
15/04/2014;09:00;12;2/3 palha;0;79,8;4,761904762;14;17;290;964;0,951468;16/04/2014;148.068;2.061;1.346.351
15/04/2014;09:00;12;2/3 palha;15;79,8;4,761904762;14;17;290;964;0,951468;16/04/2014;109.050;2.097;481.960
15/04/2014;09:00;12;2/3 palha;30;79,8;4,761904762;14;17;290;964;0,951468;16/04/2014;111.441;1.983;803.530
15/04/2014;09:00;13;2/3 palha;0;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;126.996;2.075;903.303
15/04/2014;09:00;13;2/3 palha;15;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;107.169;2.057;442.940
15/04/2014;09:00;13;2/3 palha;30;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;191.117;2.024;1.075.404
15/04/2014;09:00;14;2/3 palha;0;91,8;4,761904762;14;17;290;964;0,951468;16/04/2014;326.766;1.951;2.026.626
15/04/2014;09:00;14;2/3 palha;15;91,8;4,761904762;14;17;290;964;0,951468;16/04/2014;112.883;2.122;416.514
15/04/2014;09:00;14;2/3 palha;30;91,8;4,761904762;14;17;290;964;0,951468;16/04/2014;139.896;2.213;746.752
15/04/2014;09:00;15;2/3 palha;0;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;139.372;1.949;1.134.421
15/04/2014;09:00;15;2/3 palha;15;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;117.019;2.429;402.638
15/04/2014;09:00;15;2/3 palha;30;84,1;4,761904762;14;17;290;964;0,951468;16/04/2014;172.190;2.114;1.172.331
15/04/2014;09:00;16;Palha total;0;79,9;4,761904762;14;17;290;964;0,951468;16/04/2014;232.768;1.890;2.020.144
15/04/2014;09:00;16;Palha total;15;79,9;4,761904762;14;17;290;964;0,951468;16/04/2014;104.092;1.964;367.808
15/04/2014;09:00;16;Palha total;30;79,9;4,761904762;14;17;290;964;0,951468;16/04/2014;174.508;1.919;834.808
15/04/2014;09:00;17;Palha total;0;79,0;4,761904762;14;17;290;964;0,951468;16/04/2014;205.168;2.086;1.089.284
15/04/2014;09:00;17;Palha total;15;79,0;4,761904762;14;17;290;964;0,951468;16/04/2014;102.190;1.993;407.957
15/04/2014;09:00;17;Palha total;30;79,0;4,761904762;14;17;290;964;0,951468;16/04/2014;156.976;1.952;1.162.821
15/04/2014;09:00;18;Palha total;0;84,2;4,761904762;14;17;290;964;0,951468;16/04/2014;190.277;1.945;1.942.379
15/04/2014;09:00;18;Palha total;15;84,2;4,761904762;14;17;290;964;0,951468;16/04/2014;113.060;2.041;517.505
15/04/2014;09:00;18;Palha total;30;84,2;4,761904762;14;17;290;964;0,951468;16/04/2014;233.287;2.065;1.287.335
15/04/2014;09:00;19;Palha total;0;84,8;4,761904762;14;17;290;964;0,951468;16/04/2014;416.508;2.282;2.678.064
15/04/2014;09:00;19;Palha total;15;84,8;4,761904762;14;17;290;964;0,951468;16/04/2014;105.805;2.349;426.854
15/04/2014;09:00;19;Palha total;30;84,8;4,761904762;14;17;290;964;0,951468;16/04/2014;126.081;2.064;847.533
15/04/2014;09:00;20;Palha total;0;83,4;4,761904762;14;17;290;964;0,951468;16/04/2014;153.031;1.998;1.419.263
15/04/2014;09:00;20;Palha total;15;83,4;4,761904762;14;17;290;964;0,951468;16/04/2014;112.711;1.984;422.321
15/04/2014;09:00;20;Palha total;30;83,4;4,761904762;14;17;290;964;0,951468;16/04/2014;127.448;2.003;905.746
16/05/2014;09:00;1;Sem palha;15;83,6;4,761904762;15;16;289;965;0,952455;17/05/2014;113.181;2.162;ppm
16/05/2014;09:00;1;Sem palha;30;83,6;4,761904762;15;16;289;965;0,952455;17/05/2014;116.275;2.120;736.027
16/05/2014;09:00;2;Sem palha;0;86,2;4,761904762;15;16;289;965;0,952455;17/05/2014;116.527;2.174;790.004
16/05/2014;09:00;2;Sem palha;15;86,2;4,761904762;15;16;289;965;0,952455;17/05/2014;111.328;2.143;945.477
16/05/2014;09:00;2;Sem palha;30;86,2;4,761904762;15;16;289;965;0,952455;17/05/2014;108.099;2.132;458.567
16/05/2014;09:00;3;Sem palha;0;85,8;4,761904762;15;16;289;965;0,952455;17/05/2014;123.687;2.155;773.053
16/05/2014;09:00;3;Sem palha;15;85,8;4,761904762;15;16;289;965;0,952455;17/05/2014;111.781;2.139;852.172
16/05/2014;09:00;3;Sem palha;30;85,8;4,761904762;15;16;289;965;0,952455;17/05/2014;109.096;2.104;441.217
16/05/2014;09:00;4;Sem palha;0;88,3;4,761904762;15;16;289;965;0,952455;17/05/2014;113.335;2.156;739.938
16/05/2014;09:00;4;Sem palha;15;88,3;4,761904762;15;16;289;965;0,952455;17/05/2014;103.448;2.275;993.027
16/05/2014;09:00;4;Sem palha;30;88,3;4,761904762;15;16;289;965;0,952455;17/05/2014;167.484;2.232;434.072
16/05/2014;09:00;5;Sem palha;0;84,0;4,761904762;15;16;289;965;0,952455;17/05/2014;252.232;2.072;927.691
16/05/2014;09:00;5;Sem palha;15;84,0;4,761904762;15;16;289;965;0,952455;17/05/2014;102.963;2.084;1.130.252
16/05/2014;09:00;5;Sem palha;30;84,0;4,761904762;15;16;289;965;0,952455;17/05/2014;110.908;2.085;366.268
16/05/2014;09:00;6;1/3 palha;0;89,9;4,761904762;15;16;289;965;0,952455;17/05/2014;125.845;2.020;548.217
16/05/2014;09:00;6;1/3 palha;15;89,9;4,761904762;15;16;289;965;0,952455;17/05/2014;109.201;2.220;761.347
16/05/2014;09:00;6;1/3 palha;30;89,9;4,761904762;15;16;289;965;0,952455;17/05/2014;119.181;2.499;605.076
16/05/2014;09:00;7;1/3 palha;0;85,9;4,761904762;15;16;289;965;0,952455;17/05/2014;129.984;2.261;712.453
16/05/2014;09:00;7;1/3 palha;15;85,9;4,761904762;15;16;289;965;0,952455;17/05/2014;123.470;2.403;967.000
16/05/2014;09:00;7;1/3 palha;30;85,9;4,761904762;15;16;289;965;0,952455;17/05/2014;178.111;2.275;423.462
16/05/2014;09:00;8;1/3 palha;0;88,6;4,761904762;15;16;289;965;0,952455;17/05/2014;270.587;2.141;770.959
16/05/2014;09:00;8;1/3 palha;15;88,6;4,761904762;15;16;289;965;0,952455;17/05/2014;113.101;2.156;998.630
16/05/2014;09:00;8;1/3 palha;30;88,6;4,761904762;15;16;289;965;0,952455;17/05/2014;125.690;2.207;393.724
16/05/2014;09:00;9;1/3 palha;0;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;136.052;2.086;673.375
16/05/2014;09:00;9;1/3 palha;15;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;120.088;2.060;983.195
16/05/2014;09:00;9;1/3 palha;30;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;126.953;2.054;390.539
16/05/2014;09:00;10;1/3 palha;0;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;139.539;1.995;613.419
16/05/2014;09:00;10;1/3 palha;15;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;119.406;2.058;844.498
16/05/2014;09:00;10;1/3 palha;30;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;142.509;2.092;375.643
16/05/2014;09:00;11;2/3 palha;0;83,4;4,761904762;15;16;289;965;0,952455;17/05/2014;152.292;1.999;577.830
16/05/2014;09:00;11;2/3 palha;15;83,4;4,761904762;15;16;289;965;0,952455;17/05/2014;119.603;2.201;614.716
16/05/2014;09:00;11;2/3 palha;30;83,4;4,761904762;15;16;289;965;0,952455;17/05/2014;140.983;2.167;403.571
16/05/2014;09:00;12;2/3 palha;0;79,8;4,761904762;15;16;289;965;0,952455;17/05/2014;157.107;2.190;781.861
16/05/2014;09:00;12;2/3 palha;15;79,8;4,761904762;15;16;289;965;0,952455;17/05/2014;119.432;2.121;1.206.099
16/05/2014;09:00;12;2/3 palha;30;79,8;4,761904762;15;16;289;965;0,952455;17/05/2014;130.460;2.130;418.717
16/05/2014;09:00;13;2/3 palha;0;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;150.728;2.083;814.738
16/05/2014;09:00;13;2/3 palha;15;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;117.363;2.130;1.221.432
16/05/2014;09:00;13;2/3 palha;30;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;160.248;2.142;389.335
16/05/2014;09:00;14;2/3 palha;0;91,8;4,761904762;15;16;289;965;0,952455;17/05/2014;221.959;2.117;717.823
16/05/2014;09:00;14;2/3 palha;15;91,8;4,761904762;15;16;289;965;0,952455;17/05/2014;110.445;2.051;1.123.862
16/05/2014;09:00;14;2/3 palha;30;91,8;4,761904762;15;16;289;965;0,952455;17/05/2014;134.239;1.985;368.034
16/05/2014;09:00;15;2/3 palha;0;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;129.866;1.921;566.853
16/05/2014;09:00;15;2/3 palha;15;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;117.563;2.032;704.332
16/05/2014;09:00;15;2/3 palha;30;84,1;4,761904762;15;16;289;965;0,952455;17/05/2014;127.840;2.041;362.040
16/05/2014;09:00;16;Palha total;0;79,9;4,761904762;15;16;289;965;0,952455;17/05/2014;142.944;1.970;533.945
16/05/2014;09:00;16;Palha total;15;79,9;4,761904762;15;16;289;965;0,952455;17/05/2014;121.757;2.163;639.824
16/05/2014;09:00;16;Palha total;30;79,9;4,761904762;15;16;289;965;0,952455;17/05/2014;155.725;2.324;471.833
16/05/2014;09:00;17;Palha total;0;79,0;4,761904762;15;16;289;965;0,952455;17/05/2014;166.699;2.211;551.994
16/05/2014;09:00;17;Palha total;15;79,0;4,761904762;15;16;289;965;0,952455;17/05/2014;115.871;2.121;586.483
16/05/2014;09:00;17;Palha total;30;79,0;4,761904762;15;16;289;965;0,952455;17/05/2014;131.007;2.140;434.910
16/05/2014;09:00;18;Palha total;0;84,2;4,761904762;15;16;289;965;0,952455;17/05/2014;135.080;2.139;688.814
16/05/2014;09:00;18;Palha total;15;84,2;4,761904762;15;16;289;965;0,952455;17/05/2014;113.807;2.240;922.979
16/05/2014;09:00;18;Palha total;30;84,2;4,761904762;15;16;289;965;0,952455;17/05/2014;165.352;2.186;513.453
16/05/2014;09:00;19;Palha total;0;84,8;4,761904762;15;16;289;965;0,952455;17/05/2014;211.238;2.034;834.710
16/05/2014;09:00;19;Palha total;15;84,8;4,761904762;15;16;289;965;0,952455;17/05/2014;118.295;2.274;1.320.269
16/05/2014;09:00;19;Palha total;30;84,8;4,761904762;15;16;289;965;0,952455;17/05/2014;122.114;2.187;603.495
16/05/2014;09:00;20;Palha total;0;83,4;4,761904762;15;16;289;965;0,952455;17/05/2014;135.755;2.150;648.091
16/05/2014;09:00;20;Palha total;15;83,4;4,761904762;15;16;289;965;0,952455;17/05/2014;115.457;2.034;855.573
16/05/2014;09:00;20;Palha total;30;83,4;4,761904762;15;16;289;965;0,952455;17/05/2014;135.835;2.129;345.085
17/05/2014;09:00;1;Sem palha;15;83,6;4,761904762;14;15;288;963;0,950481;18/05/2014;179.111;2.004;325.142
17/05/2014;09:00;1;Sem palha;30;83,6;4,761904762;14;15;288;963;0,950481;18/05/2014;187.106;1.955;478.625
17/05/2014;09:00;2;Sem palha;0;86,2;4,761904762;14;15;288;963;0,950481;18/05/2014;193.696;2.029;499.403
17/05/2014;09:00;2;Sem palha;15;86,2;4,761904762;14;15;288;963;0,950481;18/05/2014;175.742;1.984;340.405
17/05/2014;09:00;2;Sem palha;30;86,2;4,761904762;14;15;288;963;0,950481;18/05/2014;179.065;2.133;431.125
17/05/2014;09:00;3;Sem palha;0;85,8;4,761904762;14;15;288;963;0,950481;18/05/2014;190.722;1.954;541.399
17/05/2014;09:00;3;Sem palha;15;85,8;4,761904762;14;15;288;963;0,950481;18/05/2014;178.004;1.928;345.812
17/05/2014;09:00;3;Sem palha;30;85,8;4,761904762;14;15;288;963;0,950481;18/05/2014;177.327;1.924;414.182
17/05/2014;09:00;4;Sem palha;0;88,3;4,761904762;14;15;288;963;0,950481;18/05/2014;195.513;1.964;570.770
17/05/2014;09:00;4;Sem palha;15;88,3;4,761904762;14;15;288;963;0,950481;18/05/2014;177.896;2.016;326.222
17/05/2014;09:00;4;Sem palha;30;88,3;4,761904762;14;15;288;963;0,950481;18/05/2014;260.977;1.952;481.039
17/05/2014;09:00;5;Sem palha;0;84,0;4,761904762;14;15;288;963;0,950481;18/05/2014;339.669;1.925;651.774
17/05/2014;09:00;5;Sem palha;15;84,0;4,761904762;14;15;288;963;0,950481;18/05/2014;180.738;2.049;306.838
17/05/2014;09:00;5;Sem palha;30;84,0;4,761904762;14;15;288;963;0,950481;18/05/2014;199.897;1.959;446.556
17/05/2014;09:00;6;1/3 palha;0;89,9;4,761904762;14;15;288;963;0,950481;18/05/2014;209.195;2.084;422.759
17/05/2014;09:00;6;1/3 palha;15;89,9;4,761904762;14;15;288;963;0,950481;18/05/2014;167.357;1.953;300.622
